Date,Month,Hour,heatindex,humidity,rain,temp,temp previous
1,11,11,28.55371024444439,27.0,0,28.0,30.0
1,11,12,27.19198765244444,32.0,0,24.0,28.0
1,11,13,25.365927369777822,44.0,0,24.0,24.0
1,11,14,25.32340360044449,41.0,0,23.0,24.0
1,11,16,25.107242299111192,47.0,0,21.0,23.0
1,11,17,24.687719567111134,56.0,0,21.0,21.0
1,11,18,24.3844609537778,60.0,0,21.0,21.0
1,11,19,24.3844609537778,60.0,0,19.0,21.0
1,11,20,23.729859448444422,68.0,0,19.0,19.0
1,11,21,23.729859448444422,68.0,0,19.0,19.0
1,11,22,23.729859448444422,68.0,0,19.0,19.0
1,11,23,24.36399508755552,64.0,0,19.0,19.0
2,11,0,24.87223665377769,60.0,0,19.0,19.0
2,11,1,24.87223665377769,60.0,0,20.0,19.0
2,11,2,25.113674355555517,52.0,0,22.0,20.0
2,11,3,25.002857939555547,46.0,0,23.0,22.0
2,11,4,25.109700885777798,44.0,0,26.0,23.0
2,11,5,26.166993063111168,39.0,0,28.0,26.0
2,11,6,27.19198765244444,32.0,0,30.0,28.0
2,11,7,28.681861811111112,29.0,0,31.0,30.0
2,11,8,29.277009109777826,24.0,0,31.0,31.0
2,11,9,29.166921647555608,22.0,0,31.0,31.0
2,11,10,29.166921647555608,22.0,0,30.0,31.0
2,11,11,28.442480055555517,25.0,0,27.0,30.0
2,11,12,26.58378090355558,34.0,0,25.0,27.0
2,11,13,25.70876514444449,41.0,0,22.0,25.0
2,11,14,24.84068785377777,53.0,0,21.0,22.0
2,11,15,24.687719567111134,56.0,0,19.0,21.0
2,11,16,24.36399508755552,64.0,0,20.0,19.0
2,11,17,24.520848177777744,60.0,0,19.0,20.0
2,11,18,24.36399508755552,64.0,0,19.0,19.0
2,11,19,24.87223665377769,60.0,0,17.0,19.0
2,11,20,24.91989094044449,68.0,0,17.0,17.0
2,11,21,24.91989094044449,68.0,0,17.0,17.0
2,11,22,24.023721852444485,72.0,0,17.0,17.0
2,11,23,24.023721852444485,72.0,0,17.0,17.0
3,11,0,24.91989094044449,68.0,0,16.0,17.0
3,11,1,24.935770476444482,72.0,0,17.0,16.0
3,11,2,25.809378040444496,63.0,0,19.0,17.0
3,11,3,24.36399508755552,64.0,0,22.0,19.0
3,11,4,24.84068785377777,53.0,0,22.0,22.0
3,11,5,24.463074981777684,60.0,0,26.0,22.0
3,11,6,26.34682050977776,44.0,0,28.0,26.0
3,11,7,27.095502235111056,30.0,0,28.0,28.0
3,11,8,27.352912241777727,35.0,0,29.0,28.0
3,11,9,28.05942110177773,33.0,0,29.0,29.0
3,11,10,28.05942110177773,33.0,0,27.0,29.0
3,11,11,26.8,39.0,0,26.0,27.0
3,11,12,26.27479532977772,42.0,0,22.0,26.0
3,11,13,24.463074981777684,60.0,0,22.0,22.0
3,11,14,24.651289819111103,57.0,0,21.0,22.0
3,11,15,24.3844609537778,60.0,0,21.0,21.0
3,11,16,24.687719567111134,56.0,0,20.0,21.0
3,11,17,24.063710555555506,64.0,0,20.0,20.0
3,11,18,24.520848177777744,60.0,0,19.0,20.0
3,11,19,24.36399508755552,64.0,0,19.0,19.0
3,11,20,23.729859448444422,68.0,0,19.0,19.0
3,11,21,24.36399508755552,64.0,0,17.0,19.0
3,11,22,22.672786232444366,77.0,0,17.0,17.0
3,11,23,22.672786232444366,77.0,0,18.0,17.0
4,11,0,24.203348680444414,68.0,0,15.0,18.0
4,11,1,24.596879144444365,77.0,0,17.0,15.0
4,11,2,24.91989094044449,68.0,0,20.0,17.0
4,11,3,24.520848177777744,60.0,0,26.0,20.0
4,11,5,26.27479532977772,42.0,0,28.0,26.0
4,11,6,27.5,37.0,0,28.0,28.0
4,11,7,27.19198765244444,32.0,0,29.0,28.0
4,11,8,27.715543016444453,27.0,0,29.0,29.0
4,11,9,27.817360643111083,29.0,0,29.0,29.0
4,11,10,27.626533791555524,25.0,0,27.0,29.0
4,11,11,26.58378090355558,34.0,0,25.0,27.0
4,11,12,25.657137411111123,39.0,0,23.0,25.0
4,11,13,25.109700885777798,44.0,0,21.0,23.0
4,11,16,25.058089931555557,46.0,0,21.0,21.0
4,11,17,25.058089931555557,46.0,0,18.0,21.0
4,11,18,25.55229205244445,59.0,0,18.0,18.0
4,11,19,24.893421383555523,64.0,0,17.0,18.0
4,11,21,24.91989094044449,68.0,0,24.0,17.0
5,11,4,25.261493475111088,38.0,0,26.0,24.0
5,11,5,25.98795062755557,34.0,0,29.0,26.0
5,11,6,27.715543016444453,27.0,0,30.0,29.0
5,11,7,28.34817124444441,23.0,0,30.0,30.0
5,11,8,28.442480055555517,25.0,0,28.0,30.0
6,11,7,27.095502235111056,30.0,0,29.0,28.0
6,11,8,27.626533791555524,25.0,0,29.0,29.0
6,11,9,27.715543016444453,27.0,0,29.0,29.0
6,11,10,27.517035707555547,22.0,0,28.0,29.0
6,11,11,26.928445741777793,26.0,0,25.0,28.0
6,11,12,25.443234444444457,32.0,0,24.0,25.0
6,11,13,25.209449860444487,36.0,0,20.0,24.0
6,11,14,25.113674355555517,52.0,0,19.0,20.0
6,11,15,25.254584147111025,56.0,0,19.0,19.0
6,11,17,25.254584147111025,56.0,0,19.0,19.0
6,11,18,25.254584147111025,56.0,0,18.0,19.0
6,11,19,25.55229205244445,59.0,0,17.0,18.0
6,11,20,24.91989094044449,68.0,0,16.0,17.0
6,11,21,24.935770476444482,72.0,0,16.0,16.0
6,11,22,24.935770476444482,72.0,0,15.0,16.0
6,11,23,24.596879144444365,77.0,0,15.0,15.0
7,11,0,24.596879144444365,77.0,0,17.0,15.0
7,11,1,24.91989094044449,68.0,0,18.0,17.0
7,11,2,25.55229205244445,59.0,0,19.0,18.0
7,11,3,24.36399508755552,64.0,0,23.0,19.0
7,11,4,25.014082333777814,53.0,0,25.0,23.0
7,11,5,25.838348611111137,47.0,0,27.0,25.0
7,11,6,26.718515183555525,37.0,0,29.0,27.0
7,11,7,28.05942110177773,33.0,0,29.0,29.0
7,11,8,27.715543016444453,27.0,0,30.0,29.0
7,11,9,28.442480055555517,25.0,0,30.0,30.0
7,11,10,28.34817124444441,23.0,0,29.0,30.0
7,11,11,27.626533791555524,25.0,0,25.0,29.0
7,11,12,25.571789644444486,36.0,0,24.0,25.0
7,11,13,25.261493475111088,38.0,0,22.0,24.0
7,11,14,25.002857939555547,46.0,0,20.0,22.0
7,11,15,25.2254860555555,49.0,0,19.0,20.0
7,11,16,25.51103756755551,52.0,0,19.0,19.0
7,11,17,25.51103756755551,52.0,0,19.0,19.0
7,11,18,25.620759647555488,49.0,0,18.0,19.0
7,11,19,26.094433263555548,52.0,0,17.0,18.0
7,11,20,26.336388312444445,59.0,0,17.0,17.0
7,11,21,26.336388312444445,59.0,0,16.0,17.0
7,11,22,27.331914876444394,59.0,0,15.0,16.0
7,11,23,28.0184105444444,63.0,0,15.0,15.0
8,11,0,28.538871744444375,59.0,0,15.5,15.0
8,11,1,27.90896452244449,59.0,0,16.0,15.5
8,11,2,27.331914876444394,59.0,0,18.0,16.0
8,11,3,26.190966023555546,49.0,0,21.0,18.0
8,11,4,25.058089931555557,46.0,0,24.0,21.0
8,11,5,25.261493475111088,38.0,0,27.0,24.0
8,11,6,26.499471192444446,32.0,0,28.0,27.0
8,11,7,26.82582842044444,23.0,0,29.0,28.0
8,11,8,27.550332968444483,23.0,0,29.0,29.0
8,11,9,27.550332968444483,23.0,0,28.0,29.0
8,11,10,26.892080439555528,25.0,0,27.0,28.0
8,11,11,26.273005141777773,26.0,0,23.0,27.0
8,11,12,25.08274520844445,41.0,0,21.0,23.0
8,11,13,25.058089931555557,46.0,0,21.0,21.0
8,11,14,25.005145247555603,49.0,0,20.0,21.0
8,11,15,25.2254860555555,49.0,0,20.0,20.0
8,11,16,25.2254860555555,49.0,0,19.0,20.0
8,11,17,25.254584147111025,56.0,0,19.0,19.0
8,11,18,25.51103756755551,52.0,0,18.0,19.0
8,11,19,25.55229205244445,59.0,0,17.0,18.0
8,11,20,26.336388312444445,59.0,0,17.0,17.0
8,11,21,26.336388312444445,59.0,0,16.0,17.0
8,11,22,27.331914876444394,59.0,0,16.0,16.0
8,11,23,27.331914876444394,59.0,0,16.0,16.0
9,11,0,27.679246811555565,55.0,0,15.0,16.0
9,11,1,28.538871744444375,59.0,0,16.0,15.0
9,11,2,27.81932210755561,52.0,0,18.0,16.0
9,11,3,26.190966023555546,49.0,0,21.0,18.0
9,11,4,25.058089931555557,46.0,0,24.0,21.0
9,11,5,25.261493475111088,38.0,0,27.0,24.0
9,11,7,26.34408331155555,28.0,0,28.0,27.0
9,11,8,27.007654931555564,28.0,0,28.0,28.0
9,11,9,26.928445741777793,26.0,0,27.0,28.0
9,11,11,26.4195719951111,30.0,0,25.0,27.0
9,11,12,25.443234444444457,32.0,0,21.0,25.0
9,11,13,25.061177679555552,43.0,0,20.0,21.0
9,11,14,25.277026055555584,46.0,0,19.0,20.0
9,11,15,25.51103756755551,52.0,0,19.0,19.0
9,11,16,25.51103756755551,52.0,0,18.0,19.0
9,11,17,25.838963675111064,56.0,0,17.0,18.0
9,11,18,26.699327999555553,55.0,0,17.0,17.0
9,11,19,26.699327999555553,55.0,0,17.0,17.0
9,11,20,26.699327999555553,55.0,0,15.0,17.0
9,11,21,28.0184105444444,63.0,0,15.0,15.0
9,11,22,28.538871744444375,59.0,0,15.0,15.0
9,11,23,28.538871744444375,59.0,0,14.0,15.0
10,11,0,29.461368988444423,63.0,0,14.0,14.0
10,11,1,29.461368988444423,63.0,0,15.0,14.0
10,11,2,28.538871744444375,59.0,0,18.0,15.0
10,11,3,26.190966023555546,49.0,0,22.0,18.0
10,11,4,24.986789968444427,41.0,0,24.0,22.0
10,11,5,25.209449860444487,36.0,0,26.0,24.0
10,11,6,25.845281887111113,30.0,0,28.0,26.0
10,11,7,26.892080439555528,25.0,0,29.0,28.0
10,11,8,27.517035707555547,22.0,0,29.0,29.0
10,11,9,27.460047487111108,20.0,0,29.0,29.0
10,11,10,27.460047487111108,20.0,0,27.0,29.0
10,11,11,26.206337485777762,24.0,0,23.0,27.0
10,11,12,24.867060333777815,33.0,0,21.0,23.0
10,11,13,25.014408491555603,40.0,0,18.0,21.0
10,11,15,25.838963675111064,56.0,0,19.0,18.0
10,11,16,25.620759647555488,49.0,0,18.0,19.0
10,11,18,26.190966023555546,49.0,0,17.0,18.0
10,11,19,26.939677607111115,48.0,0,16.0,17.0
10,11,20,27.679246811555565,55.0,0,15.0,16.0
10,11,21,28.538871744444375,59.0,0,14.0,15.0
10,11,22,28.74242434755552,67.0,0,14.0,14.0
10,11,23,29.461368988444423,63.0,0,14.0,14.0
11,11,0,29.461368988444423,63.0,0,15.0,14.0
11,11,1,28.538871744444375,59.0,0,18.0,15.0
11,11,2,26.190966023555546,49.0,0,19.0,18.0
11,11,3,25.525033391555528,40.0,0,24.0,19.0
11,11,4,25.14879008755564,34.0,0,27.0,24.0
11,11,5,26.34408331155555,28.0,0,28.0,27.0
11,11,6,26.768214515111072,21.0,0,29.0,28.0
11,11,7,27.460047487111108,20.0,0,30.0,29.0
11,11,8,28.166773077777748,17.0,0,28.0,30.0
11,11,9,26.67890104577778,17.0,0,29.0,28.0
11,11,10,27.415867668444466,18.0,0,28.0,29.0
11,11,11,26.82582842044444,23.0,0,24.0,28.0
11,11,12,25.14879008755564,34.0,0,23.0,24.0
11,11,13,24.972454048444465,36.0,0,22.0,23.0
11,11,14,24.92438768711112,38.0,0,20.0,22.0
11,11,15,25.268294355555508,43.0,0,20.0,20.0
11,11,16,25.19929095555552,40.0,0,20.0,20.0
11,11,17,25.070015855555553,37.0,0,19.0,20.0
11,11,18,25.627757559555498,43.0,0,20.0,19.0
11,11,19,25.070015855555553,37.0,0,18.0,20.0
11,11,20,26.190966023555546,49.0,0,17.0,18.0
11,11,21,26.336388312444445,59.0,0,16.0,17.0
11,11,22,26.80108022844446,63.0,0,16.0,16.0
12,11,0,26.80108022844446,63.0,0,16.0,16.0
12,11,1,27.679246811555565,55.0,0,21.0,16.0
12,11,2,24.955530735111118,38.0,0,24.0,21.0
12,11,3,25.041645131555576,31.0,0,26.0,24.0
12,11,4,25.774135919555572,28.0,0,28.0,26.0
12,11,5,26.82582842044444,23.0,0,30.0,28.0
12,11,6,28.238435611111075,20.0,0,30.0,30.0
12,11,7,28.210317755555522,19.0,0,31.0,30.0
12,11,8,29.009677848444444,18.0,0,31.0,31.0
12,11,9,29.04112240755555,19.0,0,30.0,31.0
12,11,10,28.238435611111075,20.0,0,28.0,30.0
12,11,11,26.892080439555528,25.0,0,25.0,28.0
12,11,12,25.509620355555537,34.0,0,24.0,25.0
12,11,13,25.209449860444487,36.0,0,23.0,24.0
12,11,14,25.026375267111106,38.0,0,22.0,23.0
12,11,15,24.92438768711112,38.0,0,22.0,22.0
12,11,16,24.986789968444427,41.0,0,21.0,22.0
12,11,17,25.005145247555603,49.0,0,21.0,21.0
12,11,18,25.005145247555603,49.0,0,19.0,21.0
12,11,19,25.254584147111025,56.0,0,20.0,19.0
12,11,20,25.113674355555517,52.0,0,20.0,20.0
12,11,21,25.113674355555517,52.0,0,18.0,20.0
12,11,22,24.203348680444414,68.0,0,17.0,18.0
12,11,23,24.023721852444485,72.0,0,17.0,17.0
13,11,0,24.91989094044449,68.0,0,19.0,17.0
13,11,1,24.87223665377769,60.0,0,20.0,19.0
13,11,2,24.7092358555555,58.0,0,21.0,20.0
13,11,3,24.687719567111134,56.0,0,25.0,21.0
13,11,4,25.778300577777788,44.0,0,25.0,25.0
13,11,5,25.70876514444449,41.0,0,26.0,25.0
13,11,6,26.166993063111168,39.0,0,28.0,26.0
13,11,7,27.19198765244444,32.0,0,34.0,28.0
13,11,8,32.272861628444474,23.0,0,28.0,34.0
13,11,9,27.5,37.0,0,28.0,28.0
13,11,10,27.352912241777727,35.0,0,27.0,28.0
13,11,11,27.0,42.0,0,25.0,27.0
13,11,12,25.838348611111137,47.0,0,23.0,25.0
13,11,13,24.886610659111202,57.0,0,22.0,23.0
13,11,14,24.651289819111103,57.0,0,21.0,22.0
13,11,15,24.3844609537778,60.0,0,21.0,21.0
13,11,17,24.3844609537778,60.0,0,21.0,21.0
13,11,18,24.3844609537778,60.0,0,20.0,21.0
13,11,19,24.063710555555506,64.0,0,19.0,20.0
13,11,20,24.36399508755552,64.0,0,21.0,19.0
13,11,21,23.992567787555586,64.0,0,23.0,21.0
13,11,22,25.014082333777814,53.0,0,20.0,23.0
13,11,23,24.063710555555506,64.0,0,20.0,20.0
14,11,0,24.063710555555506,64.0,0,21.0,20.0
14,11,1,24.3844609537778,60.0,0,22.0,21.0
14,11,4,24.651289819111103,57.0,0,25.0,22.0
14,11,5,25.571789644444486,36.0,0,26.0,25.0
14,11,6,26.05947340044443,36.0,0,27.0,26.0
14,11,7,26.499471192444446,32.0,0,28.0,27.0
14,11,8,26.892080439555528,25.0,0,28.0,28.0
14,11,9,26.928445741777793,26.0,0,28.0,28.0
14,11,10,26.892080439555528,25.0,0,27.0,28.0
14,11,11,26.273005141777773,26.0,0,24.0,27.0
14,11,12,25.209449860444487,36.0,0,21.0,24.0
14,11,13,25.061177679555552,43.0,0,19.0,21.0
14,11,14,25.620759647555488,49.0,0,19.0,19.0
14,11,15,25.51103756755551,52.0,0,16.0,19.0
14,11,20,27.331914876444394,59.0,0,15.0,16.0
14,11,21,28.0184105444444,63.0,0,14.0,15.0
14,11,22,28.74242434755552,67.0,0,14.0,14.0
14,11,23,28.74242434755552,67.0,0,14.0,14.0
15,11,0,28.74242434755552,67.0,0,14.0,14.0
15,11,1,29.461368988444423,63.0,0,15.0,14.0
15,11,3,28.538871744444375,59.0,0,22.0,15.0
15,11,5,24.986789968444427,41.0,0,23.0,22.0
15,11,6,25.026375267111106,38.0,0,25.0,23.0
15,11,7,25.571789644444486,36.0,0,26.0,25.0
15,11,8,25.703115553777785,26.0,0,24.0,26.0
15,11,11,24.959444963111174,29.0,0,22.0,24.0
15,11,12,24.92438768711112,38.0,0,19.0,22.0
15,11,13,25.51103756755551,52.0,0,17.0,19.0
15,11,16,26.336388312444445,59.0,0,16.0,17.0
15,11,17,27.331914876444394,59.0,0,15.0,16.0
15,11,18,28.0184105444444,63.0,0,14.0,15.0
15,11,19,29.461368988444423,63.0,0,14.0,14.0
15,11,20,29.461368988444423,63.0,0,13.0,14.0
15,11,21,30.42966014355551,67.0,0,12.0,13.0
15,11,22,31.151315412444504,72.0,0,12.0,12.0
15,11,23,32.3564926435556,67.0,0,11.0,12.0
16,11,0,34.52292184755553,67.0,0,11.0,11.0
16,11,1,35.25489494977774,62.0,0,12.0,11.0
16,11,2,33.48818707155561,58.0,0,15.0,12.0
16,11,3,28.760568744444427,45.0,0,17.0,15.0
16,11,4,26.510380899111098,39.0,0,19.0,17.0
16,11,5,24.904893576444447,32.0,0,21.5,19.0
16,11,6,24.151535585736102,25.5,0,24.0,21.5
16,11,7,24.419201747555558,19.0,0,25.0,24.0
16,11,8,24.908945855555558,19.0,0,25.0,25.0
16,11,9,25.00273981111114,21.0,0,25.0,25.0
16,11,10,25.00273981111114,21.0,0,23.0,25.0
16,11,11,24.303311600444502,23.0,0,22.0,23.0
16,11,12,24.35702637244446,27.0,0,17.0,22.0
16,11,13,26.510380899111098,39.0,0,17.0,17.0
16,11,14,26.745769505777776,42.0,0,17.0,17.0
16,11,15,26.302183103555567,37.0,0,16.0,17.0
16,11,16,27.23354742311113,39.0,0,15.0,16.0
16,11,17,28.48428247777777,42.0,0,14.0,15.0
16,11,18,29.830265109777756,44.0,0,14.0,14.0
16,11,19,29.830265109777756,44.0,0,11.0,14.0
16,11,21,35.52085859955552,58.0,0,11.0,11.0
16,11,22,35.52085859955552,58.0,0,10.0,11.0
17,11,0,37.7613751555555,58.0,0,11.0,10.0
17,11,1,35.25489494977774,62.0,0,11.0,11.0
17,11,2,35.52085859955552,58.0,0,14.0,11.0
17,11,3,29.830265109777756,44.0,0,18.0,14.0
17,11,4,25.762216223555566,37.0,0,21.0,18.0
17,11,5,24.574959311555567,31.0,0,23.0,21.0
17,11,6,24.568030112444493,27.0,0,25.0,23.0
17,11,7,24.908945855555558,19.0,0,25.0,25.0
17,11,8,24.908945855555558,19.0,0,26.0,25.0
17,11,9,25.385078229777776,17.0,0,25.0,26.0
17,11,10,24.860467644444455,18.0,0,24.0,25.0
17,11,11,24.603892127555568,22.0,0,22.0,24.0
17,11,12,24.35702637244446,27.0,0,18.0,22.0
17,11,13,25.762216223555566,37.0,0,17.0,18.0
17,11,14,26.888868408444452,45.0,0,17.0,17.0
17,11,15,26.745769505777776,42.0,0,17.0,17.0
17,11,16,26.510380899111098,39.0,0,16.0,17.0
17,11,17,27.54075998977777,42.0,0,14.0,16.0
17,11,18,29.957258916444403,59.0,0,14.0,14.0
17,11,19,30.230094131555568,55.0,0,14.0,14.0
17,11,20,30.279874633777744,51.0,0,13.0,14.0
17,11,21,31.663360571555522,58.0,0,12.0,13.0
17,11,22,33.14991408577783,62.0,0,12.0,12.0
17,11,23,33.48818707155561,58.0,0,13.0,12.0
18,11,0,31.77179430177773,51.0,0,13.0,13.0
18,11,1,31.77179430177773,51.0,0,15.0,13.0
18,11,2,28.093716411111092,39.0,0,17.0,15.0
18,11,3,26.510380899111098,39.0,0,22.0,17.0
18,11,4,24.499754099111083,29.0,0,25.0,22.0
18,11,5,25.04805555555559,22.0,0,28.0,25.0
18,11,10,26.66197149955556,16.0,0,25.0,28.0
18,11,11,25.297812755555576,28.0,0,21.0,25.0
18,11,12,24.955530735111118,38.0,0,21.0,21.0
18,11,13,24.955530735111118,38.0,0,20.0,21.0
18,11,14,25.19929095555552,40.0,0,19.0,20.0
18,11,15,25.351493807555524,37.0,0,18.0,19.0
18,11,16,25.991635799555524,40.0,0,17.0,18.0
18,11,17,26.745769505777776,42.0,0,16.0,17.0
18,11,18,27.74475228044442,45.0,0,17.0,16.0
18,11,19,26.745769505777776,42.0,0,15.0,17.0
18,11,21,28.970301877777665,51.0,0,17.0,15.0
18,11,22,26.863861443555574,52.0,0,15.0,17.0
18,11,23,28.760568744444427,45.0,0,16.0,15.0
19,11,0,27.54075998977777,42.0,0,16.0,16.0
19,11,1,27.54075998977777,42.0,0,17.0,16.0
19,11,2,26.510380899111098,39.0,0,19.0,17.0
19,11,3,25.196458853777763,35.0,0,20.0,19.0
19,11,4,25.070015855555553,37.0,0,24.0,20.0
19,11,5,24.769196151555597,25.0,0,24.0,24.0
19,11,6,24.71624884977784,24.0,0,25.0,24.0
19,11,7,25.297812755555576,28.0,0,25.0,25.0
19,11,8,25.135524577777815,24.0,0,25.0,25.0
19,11,9,25.21877697777781,26.0,0,25.0,25.0
19,11,10,25.135524577777815,24.0,0,23.0,25.0
19,11,11,24.867060333777815,33.0,0,19.0,23.0
19,11,12,25.525033391555528,40.0,0,17.0,19.0
19,11,13,26.863861443555574,52.0,0,17.0,17.0
19,11,15,26.699327999555553,55.0,0,16.0,17.0
19,11,16,26.80108022844446,63.0,0,17.0,16.0
19,11,17,26.336388312444445,59.0,0,16.0,17.0
19,11,18,26.80108022844446,63.0,0,16.0,16.0
19,11,19,26.80108022844446,63.0,0,16.0,16.0
19,11,20,24.935770476444482,72.0,0,15.0,16.0
19,11,21,24.596879144444365,77.0,0,17.0,15.0
19,11,22,24.91989094044449,68.0,0,17.0,17.0
19,11,23,24.023721852444485,72.0,0,17.0,17.0
20,11,0,24.023721852444485,72.0,0,17.0,17.0
20,11,1,24.023721852444485,72.0,0,22.0,17.0
20,11,2,24.463074981777684,60.0,0,19.0,22.0
20,11,3,23.729859448444422,68.0,0,22.0,19.0
20,11,5,24.9365700684444,50.0,0,23.0,22.0
20,11,6,25.014082333777814,53.0,0,25.0,23.0
20,11,8,25.778300577777788,44.0,0,25.0,25.0
20,11,9,25.778300577777788,44.0,0,23.0,25.0
20,11,10,25.075369448444462,50.0,0,22.0,23.0
20,11,11,24.651289819111103,57.0,0,21.0,22.0
20,11,12,24.3844609537778,60.0,0,20.0,21.0
20,11,13,23.499423244444376,68.0,0,21.0,20.0
20,11,14,23.992567787555586,64.0,0,20.0,21.0
20,11,15,23.499423244444376,68.0,0,20.0,20.0
20,11,16,24.063710555555506,64.0,0,19.0,20.0
20,11,17,25.254584147111025,56.0,0,19.0,19.0
20,11,18,25.51103756755551,52.0,0,16.0,19.0
20,11,19,25.879486228444442,68.0,0,17.0,16.0
20,11,20,25.809378040444496,63.0,0,16.0,17.0
20,11,21,25.879486228444442,68.0,0,14.0,16.0
20,11,22,25.96919837644441,77.0,0,14.0,14.0
20,11,23,27.530072856444477,72.0,0,14.0,14.0
21,11,1,27.530072856444477,72.0,0,15.0,14.0
21,11,2,28.0184105444444,63.0,0,15.0,15.0
21,11,3,28.0184105444444,63.0,0,16.0,15.0
21,11,4,26.80108022844446,63.0,0,19.0,16.0
21,11,5,24.87223665377769,60.0,0,22.0,19.0
21,11,6,24.84068785377777,53.0,0,23.0,22.0
21,11,7,25.014082333777814,53.0,0,25.0,23.0
21,11,8,25.838348611111137,47.0,0,25.0,25.0
21,11,9,25.778300577777788,44.0,0,25.0,25.0
21,11,10,25.70876514444449,41.0,0,20.0,25.0
21,11,12,24.063710555555506,64.0,0,19.0,20.0
21,11,13,23.729859448444422,68.0,0,19.0,19.0
21,11,14,24.36399508755552,64.0,0,19.0,19.0
21,11,15,24.36399508755552,64.0,0,17.0,19.0
21,11,16,24.91989094044449,68.0,0,17.0,17.0
21,11,17,26.699327999555553,55.0,0,16.0,17.0
21,11,18,27.81932210755561,52.0,0,15.0,16.0
21,11,19,28.856168855555552,55.0,0,13.0,15.0
21,11,20,31.12995556044441,63.0,0,13.0,13.0
21,11,21,31.12995556044441,63.0,0,11.0,13.0
21,11,22,33.61772853377767,71.0,0,11.0,11.0
21,11,23,32.08671835155549,76.0,0,11.0,11.0
22,11,0,33.61772853377767,71.0,0,12.0,11.0
22,11,2,33.14991408577783,62.0,0,12.0,12.0
22,11,3,31.151315412444504,72.0,0,16.0,12.0
22,11,4,27.84552429511117,48.0,0,19.0,16.0
22,11,5,25.525033391555528,40.0,0,23.0,19.0
22,11,10,24.680779859111137,29.0,0,21.0,23.0
22,11,11,24.825666653777816,35.0,0,19.0,21.0
22,11,12,25.525033391555528,40.0,0,16.0,19.0
22,11,13,27.81932210755561,52.0,0,15.0,16.0
22,11,14,28.856168855555552,55.0,0,14.0,15.0
22,11,15,30.230094131555568,55.0,0,15.0,14.0
22,11,16,28.538871744444375,59.0,0,13.0,15.0
22,11,17,30.42966014355551,67.0,0,13.0,13.0
22,11,18,30.42966014355551,67.0,0,13.0,13.0
22,11,19,31.12995556044441,63.0,0,12.0,13.0
22,11,21,32.3564926435556,67.0,0,12.0,12.0
22,11,22,32.3564926435556,67.0,0,12.0,12.0
22,11,23,32.3564926435556,67.0,0,12.0,12.0
23,11,1,32.3564926435556,67.0,0,14.0,12.0
23,11,2,29.957258916444403,59.0,0,14.0,14.0
23,11,3,29.957258916444403,59.0,0,17.0,14.0
23,11,4,26.939677607111115,48.0,0,19.0,17.0
23,11,5,25.525033391555528,40.0,0,20.0,19.0
23,11,6,25.268294355555508,43.0,0,21.0,20.0
23,11,7,24.825666653777816,35.0,0,22.0,21.0
23,11,8,24.732448053777766,33.0,0,23.0,22.0
23,11,9,24.867060333777815,33.0,0,22.0,23.0
23,11,10,24.624894659555576,31.0,0,21.0,22.0
23,11,11,24.955530735111118,38.0,0,19.0,21.0
23,11,12,25.627757559555498,43.0,0,17.0,19.0
23,11,13,26.863861443555574,52.0,0,16.0,17.0
23,11,14,27.679246811555565,55.0,0,15.0,16.0
23,11,15,28.538871744444375,59.0,0,15.0,15.0
23,11,16,28.856168855555552,55.0,0,14.0,15.0
23,11,17,29.461368988444423,63.0,0,14.0,14.0
23,11,18,29.461368988444423,63.0,0,13.0,14.0
23,11,19,31.12995556044441,63.0,0,12.0,13.0
23,11,20,32.3564926435556,67.0,0,12.0,12.0
23,11,21,32.3564926435556,67.0,0,11.0,12.0
23,11,22,34.52292184755553,67.0,0,10.0,11.0
23,11,23,34.55291505555544,76.0,0,10.0,10.0
24,11,0,34.55291505555544,76.0,0,11.0,10.0
24,11,1,33.61772853377767,71.0,0,12.0,11.0
24,11,2,31.151315412444504,72.0,0,13.0,12.0
24,11,3,31.12995556044441,63.0,0,16.0,13.0
24,11,4,27.679246811555565,55.0,0,19.0,16.0
24,11,5,25.51103756755551,52.0,0,21.0,19.0
24,11,6,24.955530735111118,38.0,0,22.0,21.0
24,11,7,24.92438768711112,38.0,0,24.0,22.0
24,11,8,25.041645131555576,31.0,0,24.0,24.0
24,11,9,24.959444963111174,29.0,0,24.0,24.0
24,11,10,24.868628636444438,27.0,0,22.0,24.0
24,11,11,24.624894659555576,31.0,0,19.0,22.0
24,11,12,25.351493807555524,37.0,0,16.0,19.0
24,11,13,27.84552429511117,48.0,0,17.0,16.0
24,11,14,26.888868408444452,45.0,0,16.0,17.0
24,11,15,27.84552429511117,48.0,0,15.0,16.0
24,11,16,28.970301877777665,51.0,0,13.0,15.0
24,11,17,31.663360571555522,58.0,0,14.0,13.0
24,11,18,30.279874633777744,51.0,0,12.0,14.0
24,11,19,33.14991408577783,62.0,0,13.0,12.0
24,11,20,31.663360571555522,58.0,0,11.0,13.0
24,11,21,33.61772853377767,71.0,0,12.0,11.0
24,11,22,33.14991408577783,62.0,0,11.0,12.0
24,11,23,34.52292184755553,67.0,0,11.0,11.0
25,11,0,35.25489494977774,62.0,0,12.0,11.0
25,11,1,33.48818707155561,58.0,0,13.0,12.0
25,11,2,31.816513172444413,54.0,0,15.0,13.0
25,11,3,28.970301877777665,51.0,0,17.0,15.0
25,11,4,26.745769505777776,42.0,0,20.0,17.0
